Arabic_date,Date,USD rate,Location,type,Price(retail),MIN,MAX,MEAN
9/9/1442,21-04-2021,84.85,লালমনিরহাট সদর,পেঁয়াজ - আমদানিকৃত,30.00-32.00,30,32,31
9/9/1442,21-04-2021,84.85,নওগাঁ সদর,পেঁয়াজ - আমদানিকৃত,20.00-25.00,20,25,22.5
9/9/1442,21-04-2021,84.85,নবাবগঞ্জ সদর,পেঁয়াজ - আমদানিকৃত,22.00-25.00,22,25,23.5
9/9/1442,21-04-2021,84.85,পঞ্চগ্রাম সদর,পেঁয়াজ - আমদানিকৃত,25.00-30.00,25,30,27.5
9/9/1442,21-04-2021,84.85,রাজশাহী সদর,পেঁয়াজ - আমদানিকৃত,32.00-34.00,32,34,33
9/9/1442,21-04-2021,84.85,সিরাজগঞ্জ সদর,পেঁয়াজ - আমদানিকৃত,27.00-32.00,27,32,29.5
9/9/1442,21-04-2021,84.85,বরগুনা সদর,পেঁয়াজ - আমদানিকৃত,32.00-34.00,32,34,33
9/9/1442,21-04-2021,84.85,পটুয়াখালি সদর,পেঁয়াজ - আমদানিকৃত,30.00-32.00,30,32,31
9/9/1442,21-04-2021,84.85,পিরোজপুর সদর,পেঁয়াজ - আমদানিকৃত,32.00-35.00,32,35,33.5
9/9/1442,21-04-2021,84.85,বান্দরবান সদর,পেঁয়াজ - আমদানিকৃত,34.00-36.00,34,36,35
9/9/1442,21-04-2021,84.85,চাঁদপুর সদর,পেঁয়াজ - আমদানিকৃত,32.00-34.00,32,34,33
9/9/1442,21-04-2021,84.85,কক্সবাজার সদর,পেঁয়াজ - আমদানিকৃত,30.00-35.00,30,35,32.5
9/9/1442,21-04-2021,84.85,নোয়াখালি সদর,পেঁয়াজ - আমদানিকৃত,32.00-35.00,32,35,33.5
9/9/1442,21-04-2021,84.85,হবিগঞ্জ সদর,পেঁয়াজ - আমদানিকৃত,28.00-30.00,28,30,29
9/9/1442,21-04-2021,84.85,মৌলভিবাজার সদর,পেঁয়াজ - আমদানিকৃত,35.00-40.00,35,40,37.5
25/8/1442,07-04-2021,84.69,নরসিংদী সদর,পেঁয়াজ (নতুন),34.00-35.00,34,35,34.5
25/8/1442,07-04-2021,84.69,মুনশিগঞ্জ সদর,পেঁয়াজ (নতুন),32.00-34.00,32,34,33
25/8/1442,07-04-2021,84.69,মাদারিপুর সদর,পেঁয়াজ (নতুন),35.00-38.00,35,38,36.5
25/8/1442,07-04-2021,84.69,রাজবাড়ী সদর,পেঁয়াজ (নতুন),35.00-40.00,35,40,37.5
25/8/1442,07-04-2021,84.69,বাগেরহাট সদর,পেঁয়াজ (নতুন),35.00-40.00,35,40,37.5
25/8/1442,07-04-2021,84.69,যশোর সদর,পেঁয়াজ (নতুন),22.00-35.00,22,35,28.5
25/8/1442,07-04-2021,84.69,কুষ্টিয়া সদর,পেঁয়াজ (নতুন),36.00-40.00,36,40,38
25/8/1442,07-04-2021,84.69,সাতক্ষিরা সদর,পেঁয়াজ (নতুন),34.00-35.00,34,35,34.5
25/8/1442,07-04-2021,84.69,লালমনিরহাট সদর,পেঁয়াজ (নতুন),30.00-35.00,30,35,32.5
25/8/1442,07-04-2021,84.69,নবাবগঞ্জ সদর,পেঁয়াজ (নতুন),35.00-36.00,35,36,35.5
25/8/1442,07-04-2021,84.69,নীলফামারী সদর,পেঁয়াজ (নতুন),32.00-35.00,32,35,33.5
25/8/1442,07-04-2021,84.69,বরিশাল সদর,পেঁয়াজ (নতুন),32.00-34.00,32,34,33
25/8/1442,07-04-2021,84.69,ঝালকাঠি সদর,পেঁয়াজ (নতুন),38.00-40.00,38,40,39
25/8/1442,07-04-2021,84.69,পটুয়াখালি সদর,পেঁয়াজ (নতুন),34.00-35.00,34,35,34.5
25/8/1442,07-04-2021,84.69,চট্টগ্রাম সদর,পেঁয়াজ (নতুন),36.00-40.00,36,40,38
25/8/1442,07-04-2021,84.69,খাগড়াছড়ি সদর,পেঁয়াজ (নতুন),32.00-35.00,32,35,33.5
25/8/1442,07-04-2021,84.69,রাঙ্গামাটি সদর,পেঁয়াজ (নতুন),32.00-36.00,32,36,34
25/8/1442,07-04-2021,84.69,মৌলভিবাজার সদর,পেঁয়াজ (নতুন),35.00-40.00,35,40,37.5
25/8/1442,07-04-2021,84.69,ঢাকা সদর,পেঁয়াজ - দেশী,36.00-38.00,36,38,37
25/8/1442,07-04-2021,84.69,শেরপুর সদর,পেঁয়াজ - দেশী,36.00-40.00,36,40,38
25/8/1442,07-04-2021,84.69,ময়মনসিংহ সদর,পেঁয়াজ - দেশী,38.00-40.00,38,40,39
25/8/1442,07-04-2021,84.69,মানিকগঞ্জ সদর,পেঁয়াজ - দেশী,32.00-36.00,32,36,34
25/8/1442,07-04-2021,84.69,জামালপুর সদর,পেঁয়াজ - দেশী,36.00-38.00,36,38,37
25/8/1442,07-04-2021,84.69,কিশোরগঞ্জ সদর,পেঁয়াজ - দেশী,40.00-42.00,40,42,41
25/8/1442,07-04-2021,84.69,ফরিদপুর সদর,পেঁয়াজ - দেশী,37.00-38.00,37,38,37.5
25/8/1442,07-04-2021,84.69,শরিয়তপুর সদর,পেঁয়াজ - দেশী,35.00-36.00,35,36,35.5
25/8/1442,07-04-2021,84.69,গোপালগঞ্জ সদর,পেঁয়াজ - দেশী,35.00-36.00,35,36,35.5
25/8/1442,07-04-2021,84.69,নারায়ণগঞ্জ সদর,পেঁয়াজ - দেশী,35.00-36.00,35,36,35.5
25/8/1442,07-04-2021,84.69,চুয়াডাঙ্গা সদর,পেঁয়াজ - দেশী,30.00-32.00,30,32,31
25/8/1442,07-04-2021,84.69,ঝিনাইদহ সদর,পেঁয়াজ - দেশী,32.00-35.00,32,35,33.5
25/8/1442,07-04-2021,84.69,খুলনা সদর,পেঁয়াজ - দেশী,35.00-38.00,35,38,36.5
25/8/1442,07-04-2021,84.69,মাগুরা সদর,পেঁয়াজ - দেশী,30.00-35.00,30,35,32.5
25/8/1442,07-04-2021,84.69,মেহেরপুর সদর,পেঁয়াজ - দেশী,34.00-36.00,34,36,35
25/8/1442,07-04-2021,84.69,নড়াইল সদর,পেঁয়াজ - দেশী,34.00-36.00,34,36,35
25/8/1442,07-04-2021,84.69,বগুড়া সদর,পেঁয়াজ - দেশী,35.00-38.00,35,38,36.5
25/8/1442,07-04-2021,84.69,দিনাজপুর সদর,পেঁয়াজ - দেশী,30.00-35.00,30,35,32.5
25/8/1442,07-04-2021,84.69,গাইবান্ধা সদর,পেঁয়াজ - দেশী,34.00-36.00,34,36,35
25/8/1442,07-04-2021,84.69,জয়পুরহাট সদর,পেঁয়াজ - দেশী,38.00-40.00,38,40,39
25/8/1442,07-04-2021,84.69,কুড়িগ্রাম সদর,পেঁয়াজ - দেশী,30.00-35.00,30,35,32.5
25/8/1442,07-04-2021,84.69,নওগাঁ সদর,পেঁয়াজ - দেশী,35.00-40.00,35,40,37.5
25/8/1442,07-04-2021,84.69,নাটোর সদর,পেঁয়াজ - দেশী,35.00-38.00,35,38,36.5
25/8/1442,07-04-2021,84.69,পাবনা সদর,পেঁয়াজ - দেশী,32.00-34.00,32,34,33
25/8/1442,07-04-2021,84.69,পঞ্চগ্রাম সদর,পেঁয়াজ - দেশী,38.00-40.00,38,40,39
25/8/1442,07-04-2021,84.69,রাজশাহী সদর,পেঁয়াজ - দেশী,34.00-35.00,34,35,34.5
25/8/1442,07-04-2021,84.69,রংপুর মিউনিসিপ্যালিটি মার্কেট,পেঁয়াজ - দেশী,36.00-38.00,36,38,37
25/8/1442,07-04-2021,84.69,সিরাজগঞ্জ সদর,পেঁয়াজ - দেশী,33.00-36.00,33,36,34.5
25/8/1442,07-04-2021,84.69,বরগুনা সদর,পেঁয়াজ - দেশী,35.00-37.00,35,37,36
25/8/1442,07-04-2021,84.69,ভোলা সদর,পেঁয়াজ - দেশী,40.00-42.00,40,42,41
25/8/1442,07-04-2021,84.69,বান্দরবান সদর,পেঁয়াজ - দেশী,35.00-38.00,35,38,36.5
25/8/1442,07-04-2021,84.69,ব্রাহ্মণবাড়িয়া সদর,পেঁয়াজ - দেশী,30.00-35.00,30,35,32.5
25/8/1442,07-04-2021,84.69,চাঁদপুর সদর,পেঁয়াজ - দেশী,35.00-36.00,35,36,35.5
25/8/1442,07-04-2021,84.69,কুমিল্লা সদর,পেঁয়াজ - দেশী,38.00-40.00,38,40,39
25/8/1442,07-04-2021,84.69,কক্সবাজার সদর,পেঁয়াজ - দেশী,30.00-35.00,30,35,32.5
25/8/1442,07-04-2021,84.69,ফেনী সদর,পেঁয়াজ - দেশী,34.00-35.00,34,35,34.5
25/8/1442,07-04-2021,84.69,লক্ষ্মীপুর সদর,পেঁয়াজ - দেশী,30.00-35.00,30,35,32.5
25/8/1442,07-04-2021,84.69,নোয়াখালি সদর,পেঁয়াজ - দেশী,38.00-40.00,38,40,39
25/8/1442,07-04-2021,84.69,হবিগঞ্জ সদর,পেঁয়াজ - দেশী,35.00-40.00,35,40,37.5
25/8/1442,07-04-2021,84.69,সুনামগঞ্জ সদর,পেঁয়াজ - দেশী,30.00-32.00,30,32,31
25/8/1442,07-04-2021,84.69,সিলেট সদর,পেঁয়াজ - দেশী,37.00-38.00,37,38,37.5
25/8/1442,07-04-2021,84.69,ঢাকা সদর,পেঁয়াজ - আমদানিকৃত,32.00-34.00,32,34,33
25/8/1442,07-04-2021,84.69,গাজীপুর সদর,পেঁয়াজ - আমদানিকৃত,30.00-35.00,30,35,32.5
25/8/1442,07-04-2021,84.69,শেরপুর সদর,পেঁয়াজ - আমদানিকৃত,30.00-32.00,30,32,31
25/8/1442,07-04-2021,84.69,ময়মনসিংহ সদর,পেঁয়াজ - আমদানিকৃত,30.00-32.00,30,32,31
25/8/1442,07-04-2021,84.69,নরসিংদী সদর,পেঁয়াজ - আমদানিকৃত,28.00-30.00,28,30,29
25/8/1442,07-04-2021,84.69,মানিকগঞ্জ সদর,পেঁয়াজ - আমদানিকৃত,36.00-40.00,36,40,38
25/8/1442,07-04-2021,84.69,মুনশিগঞ্জ সদর,পেঁয়াজ - আমদানিকৃত,20.00-30.00,20,30,25
25/8/1442,07-04-2021,84.69,জামালপুর সদর,পেঁয়াজ - আমদানিকৃত,29.00-30.00,29,30,29.5
25/8/1442,07-04-2021,84.69,নেত্রকোনা সদর,পেঁয়াজ - আমদানিকৃত,30.00-35.00,30,35,32.5
25/8/1442,07-04-2021,84.69,ফরিদপুর সদর,পেঁয়াজ - আমদানিকৃত,34.00-35.00,34,35,34.5
25/8/1442,07-04-2021,84.69,নারায়ণগঞ্জ সদর,পেঁয়াজ - আমদানিকৃত,27.00-28.00,27,28,27.5
25/8/1442,07-04-2021,84.69,চুয়াডাঙ্গা সদর,পেঁয়াজ - আমদানিকৃত,32.00-33.00,32,33,32.5
25/8/1442,07-04-2021,84.69,মাগুরা সদর,পেঁয়াজ - আমদানিকৃত,30.00-38.00,30,38,34
25/8/1442,07-04-2021,84.69,মেহেরপুর সদর,পেঁয়াজ - আমদানিকৃত,33.00-35.00,33,35,34
25/8/1442,07-04-2021,84.69,নড়াইল সদর,পেঁয়াজ - আমদানিকৃত,32.00-35.00,32,35,33.5
25/8/1442,07-04-2021,84.69,দিনাজপুর সদর,পেঁয়াজ - আমদানিকৃত,25.00-30.00,25,30,27.5
25/8/1442,07-04-2021,84.69,লালমনিরহাট সদর,পেঁয়াজ - আমদানিকৃত,30.00-32.00,30,32,31
25/8/1442,07-04-2021,84.69,নওগাঁ সদর,পেঁয়াজ - আমদানিকৃত,20.00-25.00,20,25,22.5
25/8/1442,07-04-2021,84.69,নবাবগঞ্জ সদর,পেঁয়াজ - আমদানিকৃত,25.00-30.00,25,30,27.5
25/8/1442,07-04-2021,84.69,পঞ্চগ্রাম সদর,পেঁয়াজ - আমদানিকৃত,25.00-30.00,25,30,27.5
25/8/1442,07-04-2021,84.69,রাজশাহী সদর,পেঁয়াজ - আমদানিকৃত,34.00-35.00,34,35,34.5
25/8/1442,07-04-2021,84.69,সিরাজগঞ্জ সদর,পেঁয়াজ - আমদানিকৃত,34.00-37.00,34,37,35.5
25/8/1442,07-04-2021,84.69,বরগুনা সদর,পেঁয়াজ - আমদানিকৃত,34.00-36.00,34,36,35
25/8/1442,07-04-2021,84.69,পটুয়াখালি সদর,পেঁয়াজ - আমদানিকৃত,30.00-32.00,30,32,31
25/8/1442,07-04-2021,84.69,পিরোজপুর সদর,পেঁয়াজ - আমদানিকৃত,32.00-35.00,32,35,33.5
25/8/1442,07-04-2021,84.69,বান্দরবান সদর,পেঁয়াজ - আমদানিকৃত,30.00-35.00,30,35,32.5
25/8/1442,07-04-2021,84.69,চাঁদপুর সদর,পেঁয়াজ - আমদানিকৃত,34.00-35.00,34,35,34.5
25/8/1442,07-04-2021,84.69,কক্সবাজার সদর,পেঁয়াজ - আমদানিকৃত,30.00-35.00,30,35,32.5
25/8/1442,07-04-2021,84.69,রাঙ্গামাটি সদর,পেঁয়াজ - আমদানিকৃত,32.00-36.00,32,36,34
25/8/1442,07-04-2021,84.69,হবিগঞ্জ সদর,পেঁয়াজ - আমদানিকৃত,35.00-40.00,35,40,37.5
18/8/1442,31-03-2021,84.71,নরসিংদী সদর,পেঁয়াজ (নতুন),28.00-30.00,28,30,29
18/8/1442,31-03-2021,84.71,মুনশিগঞ্জ সদর,পেঁয়াজ (নতুন),30.00-32.00,30,32,31
18/8/1442,31-03-2021,84.71,মাদারিপুর সদর,পেঁয়াজ (নতুন),30.00-35.00,30,35,32.5
18/8/1442,31-03-2021,84.71,রাজবাড়ী সদর,পেঁয়াজ (নতুন),30.00-35.00,30,35,32.5
18/8/1442,31-03-2021,84.71,বাগেরহাট সদর,পেঁয়াজ (নতুন),35.00-40.00,35,40,37.5
18/8/1442,31-03-2021,84.71,যশোর সদর,পেঁয়াজ (নতুন),25.00-36.00,25,36,30.5
18/8/1442,31-03-2021,84.71,কুষ্টিয়া সদর,পেঁয়াজ (নতুন),30.00-35.00,30,35,32.5
18/8/1442,31-03-2021,84.71,সাতক্ষিরা সদর,পেঁয়াজ (নতুন),28.00-30.00,28,30,29
18/8/1442,31-03-2021,84.71,লালমনিরহাট সদর,পেঁয়াজ (নতুন),35.00-40.00,35,40,37.5
18/8/1442,31-03-2021,84.71,নবাবগঞ্জ সদর,পেঁয়াজ (নতুন),30.00-35.00,30,35,32.5
18/8/1442,31-03-2021,84.71,নীলফামারী সদর,পেঁয়াজ (নতুন),35.00-36.00,35,36,35.5
18/8/1442,31-03-2021,84.71,বরিশাল সদর,পেঁয়াজ (নতুন),32.00-34.00,32,34,33
18/8/1442,31-03-2021,84.71,ঝালকাঠি সদর,পেঁয়াজ (নতুন),34.00-36.00,34,36,35
18/8/1442,31-03-2021,84.71,পটুয়াখালি সদর,পেঁয়াজ (নতুন),30.00-32.00,30,32,31
18/8/1442,31-03-2021,84.71,চট্টগ্রাম সদর,পেঁয়াজ (নতুন),36.00-40.00,36,40,38
18/8/1442,31-03-2021,84.71,লক্ষ্মীপুর সদর,পেঁয়াজ (নতুন),30.00-35.00,30,35,32.5
18/8/1442,31-03-2021,84.71,হবিগঞ্জ সদর,পেঁয়াজ (নতুন),30.00-32.00,30,32,31
18/8/1442,31-03-2021,84.71,সুনামগঞ্জ সদর,পেঁয়াজ (নতুন),30.00-35.00,30,35,32.5
18/8/1442,31-03-2021,84.71,ঢাকা সদর,পেঁয়াজ - দেশী,30.00-32.00,30,32,31
18/8/1442,31-03-2021,84.71,শেরপুর সদর,পেঁয়াজ - দেশী,35.00-40.00,35,40,37.5
18/8/1442,31-03-2021,84.71,ময়মনসিংহ সদর,পেঁয়াজ - দেশী,35.00-36.00,35,36,35.5
18/8/1442,31-03-2021,84.71,মানিকগঞ্জ সদর,পেঁয়াজ - দেশী,32.00-36.00,32,36,34
18/8/1442,31-03-2021,84.71,জামালপুর সদর,পেঁয়াজ - দেশী,33.00-35.00,33,35,34
18/8/1442,31-03-2021,84.71,কিশোরগঞ্জ সদর,পেঁয়াজ - দেশী,30.00-36.00,30,36,33
18/8/1442,31-03-2021,84.71,ফরিদপুর সদর,পেঁয়াজ - দেশী,32.00-35.00,32,35,33.5
18/8/1442,31-03-2021,84.71,শরিয়তপুর সদর,পেঁয়াজ - দেশী,42.00-43.00,42,43,42.5
18/8/1442,31-03-2021,84.71,গোপালগঞ্জ সদর,পেঁয়াজ - দেশী,30.00-35.00,30,35,32.5
18/8/1442,31-03-2021,84.71,নারায়ণগঞ্জ সদর,পেঁয়াজ - দেশী,32.00-33.00,32,33,32.5
18/8/1442,31-03-2021,84.71,চুয়াডাঙ্গা সদর,পেঁয়াজ - দেশী,27.00-28.00,27,28,27.5
18/8/1442,31-03-2021,84.71,ঝিনাইদহ সদর,পেঁয়াজ - দেশী,30.00-32.00,30,32,31
18/8/1442,31-03-2021,84.71,খুলনা সদর,পেঁয়াজ - দেশী,30.00-35.00,30,35,32.5
18/8/1442,31-03-2021,84.71,মাগুরা সদর,পেঁয়াজ - দেশী,25.00-34.00,25,34,29.5
18/8/1442,31-03-2021,84.71,মেহেরপুর সদর,পেঁয়াজ - দেশী,34.00-36.00,34,36,35
18/8/1442,31-03-2021,84.71,নড়াইল সদর,পেঁয়াজ - দেশী,32.00-35.00,32,35,33.5
18/8/1442,31-03-2021,84.71,বগুড়া সদর,পেঁয়াজ - দেশী,30.00-34.00,30,34,32
18/8/1442,31-03-2021,84.71,দিনাজপুর সদর,পেঁয়াজ - দেশী,26.00-30.00,26,30,28
18/8/1442,31-03-2021,84.71,গাইবান্ধা সদর,পেঁয়াজ - দেশী,30.00-35.00,30,35,32.5
18/8/1442,31-03-2021,84.71,জয়পুরহাট সদর,পেঁয়াজ - দেশী,33.00-35.00,33,35,34
18/8/1442,31-03-2021,84.71,কুড়িগ্রাম সদর,পেঁয়াজ - দেশী,28.00-30.00,28,30,29
18/8/1442,31-03-2021,84.71,নওগাঁ সদর,পেঁয়াজ - দেশী,30.00-35.00,30,35,32.5
18/8/1442,31-03-2021,84.71,নাটোর সদর,পেঁয়াজ - দেশী,32.00-35.00,32,35,33.5
